week_start,customer_id,customer_name,sku_id,category_id,category,sales_dollars,units,avg_price,promo_flag,acv_distribution_pct,velocity_units_per_store,syndicated_share_pct,competitor_share_pct,category_growth_pct,retailer_scan_units,panel_repeat_rate_pct
2025-10-06,CUST05,Urban Pantry Express,CAT03-SKU04,CAT03,Plant-Based Meals,746.86,93,8.03,0,91.7,27.51,37.4,37.9,6.4,99,33.6
2025-10-06,CUST05,Urban Pantry Express,CAT03-SKU05,CAT03,Plant-Based Meals,260.2,32,8.13,0,73.7,9.47,17.2,21.6,7.3,30,19.2
2025-10-06,CUST05,Urban Pantry Express,CAT03-SKU06,CAT03,Plant-Based Meals,299.23,56,5.34,0,77.3,16.57,39.9,31.0,4.7,58,33.4
2025-10-06,CUST05,Urban Pantry Express,CAT04-SKU01,CAT04,Natural Personal Care,1003.05,93,10.79,0,71.2,27.51,32.7,30.5,4.8,89,36.1
2025-10-06,CUST05,Urban Pantry Express,CAT04-SKU02,CAT04,Natural Personal Care,318.24,30,10.61,0,80.2,8.88,42.8,36.1,3.2,29,32.1
2025-10-06,CUST05,Urban Pantry Express,CAT04-SKU03,CAT04,Natural Personal Care,506.94,57,8.89,0,66.2,16.86,41.1,33.0,3.6,60,28.4
2025-10-06,CUST05,Urban Pantry Express,CAT04-SKU04,CAT04,Natural Personal Care,1056.17,100,10.56,1,70.7,29.59,22.1,23.7,4.9,94,31.0
2025-10-06,CUST05,Urban Pantry Express,CAT04-SKU05,CAT04,Natural Personal Care,755.75,63,12.0,0,78.5,18.64,39.2,38.0,4.3,61,37.0
2025-10-06,CUST05,Urban Pantry Express,CAT04-SKU06,CAT04,Natural Personal Care,622.49,50,12.45,0,70.0,14.79,18.3,19.1,2.9,52,35.8
2025-10-06,CUST05,Urban Pantry Express,CAT05-SKU01,CAT05,Organic Pantry Staples,557.22,58,9.61,0,98,17.16,36.6,34.4,1.7,56,37.7
2025-10-06,CUST05,Urban Pantry Express,CAT05-SKU02,CAT05,Organic Pantry Staples,901.23,96,9.39,0,93.6,28.4,28.4,27.4,4.3,102,37.1
2025-10-06,CUST05,Urban Pantry Express,CAT05-SKU03,CAT05,Organic Pantry Staples,461.72,53,8.71,0,89.4,15.68,23.3,20.6,-0.3,48,36.6
2025-10-06,CUST05,Urban Pantry Express,CAT05-SKU04,CAT05,Organic Pantry Staples,645.75,89,7.26,0,97.9,26.33,24.6,25.3,3.2,94,43.4
2025-10-06,CUST05,Urban Pantry Express,CAT05-SKU05,CAT05,Organic Pantry Staples,1121.41,96,11.68,0,91.8,28.4,45.9,48,5.8,92,24.6
2025-10-06,CUST05,Urban Pantry Express,CAT05-SKU06,CAT05,Organic Pantry Staples,337.57,61,5.53,0,88.6,18.05,24.5,23.8,4.2,61,22.9
2025-10-06,CUST05,Urban Pantry Express,CAT06-SKU01,CAT06,Fresh Specialty Cheese,559.87,58,9.65,0,74.7,17.16,33.6,24.7,7.2,61,8
2025-10-06,CUST05,Urban Pantry Express,CAT06-SKU02,CAT06,Fresh Specialty Cheese,223.77,37,6.05,0,76.6,10.95,39.6,28.3,7.4,38,32.2
2025-10-06,CUST05,Urban Pantry Express,CAT06-SKU03,CAT06,Fresh Specialty Cheese,679.41,71,9.57,0,64.3,21.01,21.5,14.0,6.5,70,34.2
2025-10-06,CUST05,Urban Pantry Express,CAT06-SKU04,CAT06,Fresh Specialty Cheese,957.45,93,10.3,0,66.8,27.51,30.7,26.6,10.7,85,8
2025-10-06,CUST05,Urban Pantry Express,CAT06-SKU05,CAT06,Fresh Specialty Cheese,138.9,28,4.96,0,74.3,8.28,46.5,43.2,12.7,26,23.6
2025-10-06,CUST05,Urban Pantry Express,CAT06-SKU06,CAT06,Fresh Specialty Cheese,880.54,89,9.89,0,71.2,26.33,28.1,23.3,13.2,89,34.0
2025-10-13,CUST01,Central Market Group,CAT01-SKU01,CAT01,Functional Beverages,775.66,141,5.5,1,88.8,10.97,32.5,29.2,14.7,138,23.9
2025-10-13,CUST01,Central Market Group,CAT01-SKU02,CAT01,Functional Beverages,612.27,76,8.06,0,72.3,5.91,34.2,36.4,14.9,71,27.8
2025-10-13,CUST01,Central Market Group,CAT01-SKU03,CAT01,Functional Beverages,2435.04,207,11.76,0,89.8,16.11,37.9,31.3,15.0,213,45.2
2025-10-13,CUST01,Central Market Group,CAT01-SKU04,CAT01,Functional Beverages,1814.24,155,11.7,0,83.6,12.06,24.3,29.1,15.1,142,39.0
2025-10-13,CUST01,Central Market Group,CAT01-SKU05,CAT01,Functional Beverages,544.74,59,9.23,0,87.4,4.59,35.5,30.0,12.2,55,38.2
2025-10-13,CUST01,Central Market Group,CAT01-SKU06,CAT01,Functional Beverages,1388.93,231,6.01,1,78.9,17.98,32.3,31.5,17.1,223,23.4
2025-10-13,CUST01,Central Market Group,CAT02-SKU01,CAT02,Better-for-You Snacks,915.31,94,9.74,0,82.7,7.32,24.1,29.2,4.5,90,35.4
2025-10-13,CUST01,Central Market Group,CAT02-SKU02,CAT02,Better-for-You Snacks,268.31,58,4.63,0,76.0,4.51,12.5,15.7,14.2,60,41.0
2025-10-13,CUST01,Central Market Group,CAT02-SKU03,CAT02,Better-for-You Snacks,1308.02,149,8.78,0,86.1,11.6,37.9,31.6,7.8,142,43.2
2025-10-13,CUST01,Central Market Group,CAT02-SKU04,CAT02,Better-for-You Snacks,1931.01,161,11.99,0,90.0,12.53,40.8,32.2,10.0,148,32.3
2025-10-13,CUST01,Central Market Group,CAT02-SKU05,CAT02,Better-for-You Snacks,958.57,125,7.67,0,92.4,9.73,39.2,34.3,12.9,133,23.0
2025-10-13,CUST01,Central Market Group,CAT02-SKU06,CAT02,Better-for-You Snacks,1923.19,155,12.41,0,81.8,12.06,24.3,21.0,6.1,150,35.4
2025-10-13,CUST01,Central Market Group,CAT03-SKU01,CAT03,Plant-Based Meals,1103.29,220,5.01,1,80.9,17.12,15.3,12,4.3,229,30.5
2025-10-13,CUST01,Central Market Group,CAT03-SKU02,CAT03,Plant-Based Meals,2572.26,221,11.64,0,78.9,17.2,45.2,38.4,2.5,209,30.5
2025-10-13,CUST01,Central Market Group,CAT03-SKU03,CAT03,Plant-Based Meals,773.03,62,12.47,0,85.0,4.82,18.3,15.2,2.4,61,26.6
2025-10-13,CUST01,Central Market Group,CAT03-SKU04,CAT03,Plant-Based Meals,455.13,54,8.43,0,87.5,4.2,39.7,38.8,3.7,57,18.3
2025-10-13,CUST01,Central Market Group,CAT03-SKU05,CAT03,Plant-Based Meals,987.17,140,7.05,1,81.4,10.89,41.4,37.7,8.5,135,40.1
2025-10-13,CUST01,Central Market Group,CAT03-SKU06,CAT03,Plant-Based Meals,917.09,174,5.27,0,73.5,13.54,29.7,24.4,3.4,167,30.3
2025-10-13,CUST01,Central Market Group,CAT04-SKU01,CAT04,Natural Personal Care,1757.48,162,10.85,0,70.7,12.61,21.6,18.4,6.1,174,33.7
2025-10-13,CUST01,Central Market Group,CAT04-SKU02,CAT04,Natural Personal Care,1545.96,152,10.17,0,78.9,11.83,26.4,25.4,4.4,151,26.0
2025-10-13,CUST01,Central Market Group,CAT04-SKU03,CAT04,Natural Personal Care,697.18,90,7.75,1,67.9,7.0,34.4,33.9,4.8,89,26.9
2025-10-13,CUST01,Central Market Group,CAT04-SKU04,CAT04,Natural Personal Care,616.37,54,11.41,0,74.1,4.2,27.9,26.1,7.6,49,33.2
2025-10-13,CUST01,Central Market Group,CAT04-SKU05,CAT04,Natural Personal Care,803.71,69,11.65,0,70.1,5.37,25.2,24.9,3.7,64,31.4
2025-10-13,CUST01,Central Market Group,CAT04-SKU06,CAT04,Natural Personal Care,1241.73,103,12.06,0,69.0,8.02,21.4,23.6,0.5,107,28.6
2025-10-13,CUST01,Central Market Group,CAT05-SKU01,CAT05,Organic Pantry Staples,959.0,98,9.79,0,92.9,7.63,33.2,31.1,3.9,98,35.8
2025-10-13,CUST01,Central Market Group,CAT05-SKU02,CAT05,Organic Pantry Staples,1115.86,121,9.22,0,96.4,9.42,23.8,23.9,1.6,116,47.6
2025-10-13,CUST01,Central Market Group,CAT05-SKU03,CAT05,Organic Pantry Staples,1289.88,155,8.32,0,79.3,12.06,25.3,22.8,1.3,150,30.4
2025-10-13,CUST01,Central Market Group,CAT05-SKU04,CAT05,Organic Pantry Staples,528.99,81,6.53,1,84.8,6.3,28.9,28.1,-2.5,75,23.9
2025-10-13,CUST01,Central Market Group,CAT05-SKU05,CAT05,Organic Pantry Staples,1079.03,91,11.86,0,82.8,7.08,15.0,18.8,1.6,86,29.4
2025-10-13,CUST01,Central Market Group,CAT05-SKU06,CAT05,Organic Pantry Staples,571.29,109,5.24,0,88.3,8.48,48.6,42.5,3.8,100,21.8
2025-10-13,CUST01,Central Market Group,CAT06-SKU01,CAT06,Fresh Specialty Cheese,779.92,97,8.04,1,71.0,7.55,38.7,44.8,14.4,100,30.2
2025-10-13,CUST01,Central Market Group,CAT06-SKU02,CAT06,Fresh Specialty Cheese,1034.36,173,5.98,0,73.9,13.46,29.3,26.8,7.7,181,24.2
2025-10-13,CUST01,Central Market Group,CAT06-SKU03,CAT06,Fresh Specialty Cheese,567.28,66,8.6,1,77.4,5.14,34.3,35.7,9.9,62,38.1
2025-10-13,CUST01,Central Market Group,CAT06-SKU04,CAT06,Fresh Specialty Cheese,2193.6,211,10.4,0,74.6,16.42,34.8,29.0,13.4,224,34.8
2025-10-13,CUST01,Central Market Group,CAT06-SKU05,CAT06,Fresh Specialty Cheese,309.88,66,4.7,1,62.6,5.14,36.7,28.0,8.2,63,38.1
2025-10-13,CUST01,Central Market Group,CAT06-SKU06,CAT06,Fresh Specialty Cheese,1725.01,169,10.21,0,62.3,13.15,26.7,24.1,10.9,181,24.0
2025-10-13,CUST02,Sproutline Natural Markets,CAT01-SKU01,CAT01,Functional Beverages,572.8,102,5.62,1,85.8,24.06,28.1,29.1,8.2,97,20.6
2025-10-13,CUST02,Sproutline Natural Markets,CAT01-SKU02,CAT01,Functional Beverages,823.35,104,7.92,0,94.1,24.53,34.7,31.4,11.6,106,34.7
2025-10-13,CUST02,Sproutline Natural Markets,CAT01-SKU03,CAT01,Functional Beverages,606.03,53,11.43,0,88.0,12.5,23.2,26.5,19.8,49,45.6
2025-10-13,CUST02,Sproutline Natural Markets,CAT01-SKU04,CAT01,Functional Beverages,853.54,69,12.37,0,76.8,16.27,38.2,33.5,11.3,69,32.2
2025-10-13,CUST02,Sproutline Natural Markets,CAT01-SKU05,CAT01,Functional Beverages,1058.95,117,9.05,0,80.5,27.59,22.0,23.3,15.2,122,26.0
2025-10-13,CUST02,Sproutline Natural Markets,CAT01-SKU06,CAT01,Functional Beverages,1267.74,177,7.16,0,77.0,41.75,32.8,36.5,14.9,163,36.2
2025-10-13,CUST02,Sproutline Natural Markets,CAT02-SKU01,CAT02,Better-for-You Snacks,1756.44,193,9.1,0,78.8,45.52,28.9,23.2,6.8,203,30.1
2025-10-13,CUST02,Sproutline Natural Markets,CAT02-SKU02,CAT02,Better-for-You Snacks,743.7,163,4.56,0,81.2,38.44,28.5,30.8,5.9,168,29.2
2025-10-13,CUST02,Sproutline Natural Markets,CAT02-SKU03,CAT02,Better-for-You Snacks,711.57,96,7.41,1,82.6,22.64,45.7,38.6,8.7,99,41.2
2025-10-13,CUST02,Sproutline Natural Markets,CAT02-SKU04,CAT02,Better-for-You Snacks,1580.25,134,11.79,0,70.7,31.6,41.6,40.8,6.0,128,29.2
2025-10-13,CUST02,Sproutline Natural Markets,CAT02-SKU05,CAT02,Better-for-You Snacks,1039.91,132,7.88,0,81.0,31.13,38.1,36.9,9.0,131,16.1
2025-10-13,CUST02,Sproutline Natural Markets,CAT02-SKU06,CAT02,Better-for-You Snacks,871.42,68,12.82,0,78.7,16.04,27.2,26.6,9.9,72,31.8
2025-10-13,CUST02,Sproutline Natural Markets,CAT03-SKU01,CAT03,Plant-Based Meals,334.65,56,5.98,0,74.4,13.21,33.2,32.9,4.7,54,31.3
2025-10-13,CUST02,Sproutline Natural Markets,CAT03-SKU02,CAT03,Plant-Based Meals,2004.14,174,11.52,0,70.7,41.04,34.6,28.5,3.0,161,24.4
2025-10-13,CUST02,Sproutline Natural Markets,CAT03-SKU03,CAT03,Plant-Based Meals,574.08,46,12.48,0,76.5,10.85,23.2,16.6,5.3,43,45.0
2025-10-13,CUST02,Sproutline Natural Markets,CAT03-SKU04,CAT03,Plant-Based Meals,594.53,72,8.26,0,85.4,16.98,36.6,37.8,9.2,72,28.1
2025-10-13,CUST02,Sproutline Natural Markets,CAT03-SKU05,CAT03,Plant-Based Meals,1139.61,144,7.91,0,84.3,33.96,17.7,15.7,4.6,145,40.4
2025-10-13,CUST02,Sproutline Natural Markets,CAT03-SKU06,CAT03,Plant-Based Meals,728.19,134,5.43,0,74.9,31.6,27.4,24.3,7.8,134,36.9
2025-10-13,CUST02,Sproutline Natural Markets,CAT04-SKU01,CAT04,Natural Personal Care,1150.44,105,10.96,0,70.0,24.76,28.5,27.8,3.0,104,29.9
2025-10-13,CUST02,Sproutline Natural Markets,CAT04-SKU02,CAT04,Natural Personal Care,895.2,103,8.69,1,79.7,24.29,38.4,34.7,6.0,109,17.4
2025-10-13,CUST02,Sproutline Natural Markets,CAT04-SKU03,CAT04,Natural Personal Care,1039.47,119,8.74,0,83.8,28.07,24.8,20.9,2.8,126,29.4
2025-10-13,CUST02,Sproutline Natural Markets,CAT04-SKU04,CAT04,Natural Personal Care,1353.89,112,12.09,0,84.5,26.42,24.6,18.5,6.5,109,23.5
2025-10-13,CUST02,Sproutline Natural Markets,CAT04-SKU05,CAT04,Natural Personal Care,1049.14,89,11.79,0,75.2,20.99,23.7,26.3,2.1,94,32.5
2025-10-13,CUST02,Sproutline Natural Markets,CAT04-SKU06,CAT04,Natural Personal Care,1063.94,89,11.95,0,68.3,20.99,10.4,12,2.0,95,37.5
2025-10-13,CUST02,Sproutline Natural Markets,CAT05-SKU01,CAT05,Organic Pantry Staples,1112.99,111,10.03,0,98,26.18,21.4,19.5,2.9,113,36.8
2025-10-13,CUST02,Sproutline Natural Markets,CAT05-SKU02,CAT05,Organic Pantry Staples,1469.41,176,8.35,1,89.0,41.51,37.3,35.9,-1.0,162,29.8
2025-10-13,CUST02,Sproutline Natural Markets,CAT05-SKU03,CAT05,Organic Pantry Staples,503.53,69,7.3,1,83.1,16.27,34.7,35.8,3.0,64,27.0
2025-10-13,CUST02,Sproutline Natural Markets,CAT05-SKU04,CAT05,Organic Pantry Staples,1254.47,189,6.64,1,72.9,44.58,31.1,23.7,3.7,187,40.0
2025-10-13,CUST02,Sproutline Natural Markets,CAT05-SKU05,CAT05,Organic Pantry Staples,636.75,54,11.79,0,87.5,12.74,34.6,34.1,4.8,52,34.4
2025-10-13,CUST02,Sproutline Natural Markets,CAT05-SKU06,CAT05,Organic Pantry Staples,347.8,64,5.43,0,74.7,15.09,20.6,23.7,0.6,61,50.3
2025-10-13,CUST02,Sproutline Natural Markets,CAT06-SKU01,CAT06,Fresh Specialty Cheese,965.34,98,9.85,0,69.2,23.11,31.4,25.8,10.2,96,40.6
2025-10-13,CUST02,Sproutline Natural Markets,CAT06-SKU02,CAT06,Fresh Specialty Cheese,220.11,38,5.79,0,71.0,8.96,26.7,33.9,11.7,38,31.3
2025-10-13,CUST02,Sproutline Natural Markets,CAT06-SKU03,CAT06,Fresh Specialty Cheese,482.68,49,9.85,0,70.4,11.56,35.1,30.8,11.9,49,34.8
2025-10-13,CUST02,Sproutline Natural Markets,CAT06-SKU04,CAT06,Fresh Specialty Cheese,1046.31,103,10.16,0,61.7,24.29,39.0,35.3,7.2,101,20.5
2025-10-13,CUST02,Sproutline Natural Markets,CAT06-SKU05,CAT06,Fresh Specialty Cheese,558.86,110,5.08,0,74.1,25.94,22.1,24.6,10.1,103,29.8
2025-10-13,CUST02,Sproutline Natural Markets,CAT06-SKU06,CAT06,Fresh Specialty Cheese,1782.43,176,10.13,0,85.2,41.51,34.5,31.1,8.5,179,18.2
2025-10-13,CUST03,Northstar Independent Co-op,CAT01-SKU01,CAT01,Functional Beverages,325.22,53,6.14,0,80.3,8.66,30.4,35.4,15.2,48,33.0
2025-10-13,CUST03,Northstar Independent Co-op,CAT01-SKU02,CAT01,Functional Beverages,1099.62,160,6.87,1,76.9,26.14,34.6,33.5,11.7,153,41.7
2025-10-13,CUST03,Northstar Independent Co-op,CAT01-SKU03,CAT01,Functional Beverages,1391.9,122,11.41,0,83.8,19.93,33.4,32.0,15.0,125,21.9
2025-10-13,CUST03,Northstar Independent Co-op,CAT01-SKU04,CAT01,Functional Beverages,435.79,35,12.45,0,79.5,5.72,49.5,40.0,11.8,33,27.0
2025-10-13,CUST03,Northstar Independent Co-op,CAT01-SKU05,CAT01,Functional Beverages,480.65,56,8.58,1,79.4,9.15,28.1,30.5,16.7,56,21.9
2025-10-13,CUST03,Northstar Independent Co-op,CAT01-SKU06,CAT01,Functional Beverages,548.99,77,7.13,0,90.0,12.58,19.2,19.8,14.1,74,25.6
2025-10-13,CUST03,Northstar Independent Co-op,CAT02-SKU01,CAT02,Better-for-You Snacks,687.19,73,9.41,0,87.7,11.93,22.7,14.6,9.4,70,40.6
2025-10-13,CUST03,Northstar Independent Co-op,CAT02-SKU02,CAT02,Better-for-You Snacks,649.03,138,4.7,0,92.3,22.55,26.6,27.7,8.5,128,27.0
2025-10-13,CUST03,Northstar Independent Co-op,CAT02-SKU03,CAT02,Better-for-You Snacks,1095.56,128,8.56,0,89.5,20.92,24.1,27.6,6.9,122,22.4
2025-10-13,CUST03,Northstar Independent Co-op,CAT02-SKU04,CAT02,Better-for-You Snacks,1803.49,162,11.13,1,83.3,26.47,36.3,32.5,9.8,172,33.7
2025-10-13,CUST03,Northstar Independent Co-op,CAT02-SKU05,CAT02,Better-for-You Snacks,577.36,74,7.8,0,80.7,12.09,39.9,38.0,5.3,72,35.3
2025-10-13,CUST03,Northstar Independent Co-op,CAT02-SKU06,CAT02,Better-for-You Snacks,868.81,70,12.41,0,90.7,11.44,25.7,25.6,6.4,71,25.6
2025-10-13,CUST03,Northstar Independent Co-op,CAT03-SKU01,CAT03,Plant-Based Meals,772.59,134,5.77,0,83.4,21.9,18.3,21.8,3.2,137,42.1
2025-10-13,CUST03,Northstar Independent Co-op,CAT03-SKU02,CAT03,Plant-Based Meals,1429.02,121,11.81,0,91.5,19.77,32.9,26.3,7.9,116,33.7
2025-10-13,CUST03,Northstar Independent Co-op,CAT03-SKU03,CAT03,Plant-Based Meals,1459.69,121,12.06,0,71.3,19.77,21.6,19.9,0.8,112,24.7
2025-10-13,CUST03,Northstar Independent Co-op,CAT03-SKU04,CAT03,Plant-Based Meals,403.46,49,8.23,0,75.3,8.01,34.0,32.0,4.3,50,24.8
2025-10-13,CUST03,Northstar Independent Co-op,CAT03-SKU05,CAT03,Plant-Based Meals,1104.83,137,8.06,0,75.5,22.39,30.5,27.2,3.6,129,25.2
2025-10-13,CUST03,Northstar Independent Co-op,CAT03-SKU06,CAT03,Plant-Based Meals,511.9,91,5.63,0,73.6,14.87,31.4,27.2,2.9,91,24.2
2025-10-13,CUST03,Northstar Independent Co-op,CAT04-SKU01,CAT04,Natural Personal Care,990.6,91,10.89,0,73.4,14.87,26.9,28.8,-1.7,88,39.3
2025-10-13,CUST03,Northstar Independent Co-op,CAT04-SKU02,CAT04,Natural Personal Care,1104.89,110,10.04,0,69.8,17.97,25.8,24.5,6.5,114,30.2
2025-10-13,CUST03,Northstar Independent Co-op,CAT04-SKU03,CAT04,Natural Personal Care,400.89,46,8.71,0,87.8,7.52,38.3,38.3,5.2,47,10.4
2025-10-13,CUST03,Northstar Independent Co-op,CAT04-SKU04,CAT04,Natural Personal Care,972.92,99,9.83,1,82.1,16.18,32.0,32.6,9.0,104,33.9
2025-10-13,CUST03,Northstar Independent Co-op,CAT04-SKU05,CAT04,Natural Personal Care,374.85,33,11.36,0,77.8,5.39,22.4,21.9,2.7,32,16.9
2025-10-13,CUST03,Northstar Independent Co-op,CAT04-SKU06,CAT04,Natural Personal Care,570.72,47,12.14,0,78.7,7.68,34.9,32.0,2.9,47,19.7
2025-10-13,CUST03,Northstar Independent Co-op,CAT05-SKU01,CAT05,Organic Pantry Staples,1116.9,111,10.06,0,91.5,18.14,23.8,23.3,5.4,109,32.9
2025-10-13,CUST03,Northstar Independent Co-op,CAT05-SKU02,CAT05,Organic Pantry Staples,830.72,102,8.14,1,98,16.67,33.8,28.0,0.4,100,26.2
2025-10-13,CUST03,Northstar Independent Co-op,CAT05-SKU03,CAT05,Organic Pantry Staples,884.54,123,7.19,1,73.9,20.1,19.2,27.2,10.1,123,40.2
2025-10-13,CUST03,Northstar Independent Co-op,CAT05-SKU04,CAT05,Organic Pantry Staples,769.11,106,7.26,0,87.0,17.32,12.5,12,0.3,106,30.7
2025-10-13,CUST03,Northstar Independent Co-op,CAT05-SKU05,CAT05,Organic Pantry Staples,895.48,72,12.44,0,85.8,11.76,32.3,30.1,-3.2,77,38.4
2025-10-13,CUST03,Northstar Independent Co-op,CAT05-SKU06,CAT05,Organic Pantry Staples,292.09,55,5.31,0,81.6,8.99,33.7,24.9,-3.2,51,42.7
2025-10-13,CUST03,Northstar Independent Co-op,CAT06-SKU01,CAT06,Fresh Specialty Cheese,785.51,83,9.46,0,73.0,13.56,28.6,19.5,6.4,76,40.3
2025-10-13,CUST03,Northstar Independent Co-op,CAT06-SKU02,CAT06,Fresh Specialty Cheese,397.82,70,5.68,0,67.0,11.44,27.5,22.1,8.2,71,43.6
2025-10-13,CUST03,Northstar Independent Co-op,CAT06-SKU03,CAT06,Fresh Specialty Cheese,1124.98,111,10.13,0,74.3,18.14,20.4,24.5,10.0,118,21.5
2025-10-13,CUST03,Northstar Independent Co-op,CAT06-SKU04,CAT06,Fresh Specialty Cheese,1302.18,150,8.68,1,76.4,24.51,28.7,28.4,9.0,140,34.1
2025-10-13,CUST03,Northstar Independent Co-op,CAT06-SKU05,CAT06,Fresh Specialty Cheese,641.71,125,5.13,0,71.1,20.42,29.8,31.7,9.3,133,27.3
2025-10-13,CUST03,Northstar Independent Co-op,CAT06-SKU06,CAT06,Fresh Specialty Cheese,584.64,59,9.91,0,75.9,9.64,26.8,31.7,10.4,54,30.1
2025-10-13,CUST04,Fresh Table Supermarkets,CAT01-SKU01,CAT01,Functional Beverages,324.63,53,6.13,0,90.6,18.53,25.5,22.4,12.6,54,35.3
2025-10-13,CUST04,Fresh Table Supermarkets,CAT01-SKU02,CAT01,Functional Beverages,1079.13,137,7.88,0,98,47.9,22.7,23.7,13.0,136,28.5
2025-10-13,CUST04,Fresh Table Supermarkets,CAT01-SKU03,CAT01,Functional Beverages,673.36,59,11.41,0,73.5,20.63,34.6,28.8,15.9,56,40.4
2025-10-13,CUST04,Fresh Table Supermarkets,CAT01-SKU04,CAT01,Functional Beverages,948.23,80,11.85,0,79.1,27.97,27.0,23.0,6.0,81,30.7
2025-10-13,CUST04,Fresh Table Supermarkets,CAT01-SKU05,CAT01,Functional Beverages,1031.16,107,9.64,0,86.1,37.41,25.6,25.0,18.6,108,35.0
2025-10-13,CUST04,Fresh Table Supermarkets,CAT01-SKU06,CAT01,Functional Beverages,754.38,129,5.85,1,84.3,45.1,27.2,28.7,17.5,135,37.0
2025-10-13,CUST04,Fresh Table Supermarkets,CAT02-SKU01,CAT02,Better-for-You Snacks,386.0,41,9.41,0,75.6,14.34,31.7,27.1,2.8,38,33.5
2025-10-13,CUST04,Fresh Table Supermarkets,CAT02-SKU02,CAT02,Better-for-You Snacks,356.63,76,4.69,0,79.7,26.57,29.1,31.6,14.5,70,20.2
2025-10-13,CUST04,Fresh Table Supermarkets,CAT02-SKU03,CAT02,Better-for-You Snacks,553.85,74,7.48,1,80.2,25.87,28.2,23.7,6.5,77,20.6
2025-10-13,CUST04,Fresh Table Supermarkets,CAT02-SKU04,CAT02,Better-for-You Snacks,2460.79,232,10.61,1,98,81.12,23.0,28.2,1.6,237,36.5
2025-10-13,CUST04,Fresh Table Supermarkets,CAT02-SKU05,CAT02,Better-for-You Snacks,324.08,41,7.9,0,98,14.34,24.1,25.7,10.3,41,25.6
2025-10-13,CUST04,Fresh Table Supermarkets,CAT02-SKU06,CAT02,Better-for-You Snacks,2019.42,165,12.24,0,93.9,57.69,27.7,35.8,9.4,161,42.6
2025-10-13,CUST04,Fresh Table Supermarkets,CAT03-SKU01,CAT03,Plant-Based Meals,840.06,144,5.83,0,83.6,50.35,29.4,31.5,6.4,152,30.9
2025-10-13,CUST04,Fresh Table Supermarkets,CAT03-SKU02,CAT03,Plant-Based Meals,1157.58,117,9.89,1,82.2,40.91,15.1,21.3,7.3,117,23.1
2025-10-13,CUST04,Fresh Table Supermarkets,CAT03-SKU03,CAT03,Plant-Based Meals,703.08,57,12.33,0,77.7,19.93,28.0,24.3,7.9,61,25.5
2025-10-13,CUST04,Fresh Table Supermarkets,CAT03-SKU04,CAT03,Plant-Based Meals,1100.39,130,8.46,0,70.4,45.45,37.3,38.8,6.8,140,14.7
2025-10-13,CUST04,Fresh Table Supermarkets,CAT03-SKU05,CAT03,Plant-Based Meals,1075.45,137,7.85,0,83.8,47.9,43.8,38.4,5.3,134,28.4
2025-10-13,CUST04,Fresh Table Supermarkets,CAT03-SKU06,CAT03,Plant-Based Meals,213.89,40,5.35,0,87.1,13.99,24.2,29.7,3.1,37,35.6
2025-10-13,CUST04,Fresh Table Supermarkets,CAT04-SKU01,CAT04,Natural Personal Care,1205.1,111,10.86,0,77.2,38.81,33.0,32.6,7.2,119,20.3
2025-10-13,CUST04,Fresh Table Supermarkets,CAT04-SKU02,CAT04,Natural Personal Care,1219.83,132,9.24,1,72.9,46.15,37.1,34.7,0.9,132,21.4
2025-10-13,CUST04,Fresh Table Supermarkets,CAT04-SKU03,CAT04,Natural Personal Care,1046.1,120,8.72,0,87.4,41.96,24.8,27.9,3.9,112,35.2
2025-10-13,CUST04,Fresh Table Supermarkets,CAT04-SKU04,CAT04,Natural Personal Care,1543.53,130,11.87,0,90.9,45.45,40.7,28.8,5.2,136,47.5
2025-10-13,CUST04,Fresh Table Supermarkets,CAT04-SKU05,CAT04,Natural Personal Care,1082.45,92,11.77,0,82.5,32.17,19.8,12.7,4.0,96,25.7
2025-10-13,CUST04,Fresh Table Supermarkets,CAT04-SKU06,CAT04,Natural Personal Care,1095.72,88,12.45,0,68.7,30.77,32.5,28.2,7.5,84,33.0
2025-10-13,CUST04,Fresh Table Supermarkets,CAT05-SKU01,CAT05,Organic Pantry Staples,792.64,94,8.43,1,90.8,32.87,30.2,29.6,3.8,100,33.7
2025-10-13,CUST04,Fresh Table Supermarkets,CAT05-SKU02,CAT05,Organic Pantry Staples,1152.86,120,9.61,0,91.5,41.96,26.3,26.9,-1.7,118,13.4
2025-10-13,CUST04,Fresh Table Supermarkets,CAT05-SKU03,CAT05,Organic Pantry Staples,745.75,92,8.11,0,86.8,32.17,23.7,27.5,6.5,92,25.9
2025-10-13,CUST04,Fresh Table Supermarkets,CAT05-SKU04,CAT05,Organic Pantry Staples,761.88,103,7.4,0,96.8,36.01,34.6,28.3,-3.3,105,22.8
2025-10-13,CUST04,Fresh Table Supermarkets,CAT05-SKU05,CAT05,Organic Pantry Staples,1936.72,155,12.49,0,90.6,54.2,17.0,20.2,-0.4,144,44.2
2025-10-13,CUST04,Fresh Table Supermarkets,CAT05-SKU06,CAT05,Organic Pantry Staples,704.11,129,5.46,0,87.6,45.1,38.9,26.4,2.3,128,34.4
2025-10-13,CUST04,Fresh Table Supermarkets,CAT06-SKU01,CAT06,Fresh Specialty Cheese,1020.82,109,9.37,0,59.9,38.11,29.6,26.5,9.1,116,36.5
